ID,Comment,Likes Count,Comment Timestamp,postTitle,Comment URL,Post URL,Annot 1,Annot 2,Annot 3,Final Annotation,Source,,
01JH5YGX58RZN56RNER88RRKPZ,"Pfyuuu ky mefa eshte tanjugu i beogradit ,zdravooooo brateeee pizda matrrinaaaa jajn bre dubrava 12 kat pfyyyyyy i pjelle e shkaut!",13,2025-01-09 16:31:53+00:00,Deputeti i Vetëvendosjes me llogari propaganduese në TikTok? Mefail Bajqinovci nuk i përgjigjet Nacionales,https://www.facebook.com/nacionalevideosofficial/videos/1531061780910931/?comment_id=611106277965595,https://www.facebook.com/nacionalevideosofficial/videos/1531061780910931/,,2,,2,NACIONALE,,
01JH5YHEQR9KXATEKZS19P3RB3,"Hej Sami Komunisti perkrahes i Listes Serbska  !
Niveli ma i Lartë i turpit ne LW.",6,2025-01-09 16:32:11+00:00,PZAP nuk ia pranon ankesën VV-së për Listën Serbe,https://www.facebook.com/nacionalecom/posts/pfbid0LiQrQ5NhuZa9bxuBS3QWf1f3e3HEzUyss7eqrJSZyPB4bMUeyrFsW5GnVe1f2LJul?comment_id=951228837144845,https://www.facebook.com/nacionalecom/posts/pfbid02QG43KF14kkXz3dnHSHwcRhSbXq2dnV86rsFe25Mu2XzYxCXNRgcHmPcTVf6rpBZol,,2,,2,NACIONALE,,
01JH60X5K057631HD2BT1AEA6A,"shihne budallen ky e din mas
mir po filma elektoral po bajn  kta jan kordinim me listen serbe kta mbeturina kta spiuna",0,2025-01-09 17:13:32+00:00,PZAP nuk ia pranon ankesën VV-së për Listën Serbe,https://www.facebook.com/nacionalecom/posts/pfbid0LiQrQ5NhuZa9bxuBS3QWf1f3e3HEzUyss7eqrJSZyPB4bMUeyrFsW5GnVe1f2LJul?comment_id=452548014592174,https://www.facebook.com/nacionalecom/posts/pfbid02QG43KF14kkXz3dnHSHwcRhSbXq2dnV86rsFe25Mu2XzYxCXNRgcHmPcTVf6rpBZol,,2,,2,NACIONALE,,
01JH60ZXFGQB6YQY6039GA8V60,LVV,0,2025-01-09 17:15:02+00:00,"Sonte në ""Adresa me Arben Ahmetin""

Në pjesën e parë nga ora 23:00 - KUSH I FITON ZGJEDHJET? - Presim thirrjet tuaja në 048 75 76 77 dhe 043 80 80 01

Ndërsa, në pjesën e dytë diskutojmë me të ftuarit tanë: Fidan Rama dhe Taulant Hodaj!",https://www.facebook.com/Kanal10.live/posts/pfbid02XACXM3zQ94d7cfiMK1Tz3dMZ69XapVokYvLrqsSkwmFhmqBKnhzfHVqKdQzdH1ekl?comment_id=957254565787787,https://www.facebook.com/Kanal10.live/posts/pfbid02WrQ15Ygw8xh6TMmhbxBZfAeT9eQSYht3QoQ93sU2JfTgEqQUsssLFGVsvEzuvbmCl,,0,,0,KANAL_10,,
01JH6101CGTDXXVWWJKBMWBJZK,Pdk,0,2025-01-09 17:15:06+00:00,"Sonte në ""Adresa me Arben Ahmetin""

Në pjesën e parë nga ora 23:00 - KUSH I FITON ZGJEDHJET? - Presim thirrjet tuaja në 048 75 76 77 dhe 043 80 80 01

Ndërsa, në pjesën e dytë diskutojmë me të ftuarit tanë: Fidan Rama dhe Taulant Hodaj!",https://www.facebook.com/Kanal10.live/posts/pfbid02XACXM3zQ94d7cfiMK1Tz3dMZ69XapVokYvLrqsSkwmFhmqBKnhzfHVqKdQzdH1ekl?comment_id=1103393311530042,https://www.facebook.com/Kanal10.live/posts/pfbid02WrQ15Ygw8xh6TMmhbxBZfAeT9eQSYht3QoQ93sU2JfTgEqQUsssLFGVsvEzuvbmCl,,0,,0,KANAL_10,,
01JH610G18AY9RA16TV13G8MA6,"RRUGAQI E BELAGJIJA N,SHPI NUK BJENE TJETER VEQ RRUGAQ E BELA,KY TE SHPIJA.",1,2025-01-09 17:15:21+00:00,"A po i shpall ""luftë"" kryeministri organit të lartë të drejtësisë?",https://www.facebook.com/nacionalecom/posts/pfbid0ThagbySaA5og8GzVycTghwch2BHKPERxSjzRPKaFWPt68T7zLmzghsLjwUMsDbbxl?comment_id=587416670678966,https://www.facebook.com/nacionalecom/posts/pfbid0ThagbySaA5og8GzVycTghwch2BHKPERxSjzRPKaFWPt68T7zLmzghsLjwUMsDbbxl,,2,,2,NACIONALE,,
01JH6163Q8QBWC7FPMVH834FRB,Ldk,1,2025-01-09 17:18:25+00:00," Raport - “Bëhu ndryshimi” i LDK-së apo “Cep më cep” i VV-së – Kush fiton?

",https://www.facebook.com/Kanal10.live/posts/pfbid02XbyPgt7DEjFPwSukAAAGf8MBZ6o6u1mKuNtBE6eJnmb2Whe3Hunxe4ZybbBVGRqDl?comment_id=2578895788966222,https://www.facebook.com/Kanal10.live/posts/pfbid02XJAsRNokEXr9M7CBPLLgNzFF1i9E66HKjDrHmvXjLT7q27E2WciauBUKC38ru8qSl,,0,,0,KANAL_10,,
01JH61MSEGR9WC6709NXH44W9X,Ja rrofsh maçortit skaba kurxha a aju qe jeni pronto a pomenon çe kem harrua,9,2025-01-09 17:26:26+00:00,"Aliu nga LDK kritikon Qeverinë Kurti: Tragjedi kombëtare, s’ka bërë asgjë këto 4 vite /VIDEO",https://www.facebook.com/Kanal10.live/posts/pfbid02JNt4sLrENRZFA7gWb3ERrohcWViYvv5QuwsKuNuQ47vosaFeeRcH5aJfpz4NUh7Ll?comment_id=575994975236376,https://www.facebook.com/Kanal10.live/posts/pfbid0EXSMgfvQWrjKkVdTHKWPnPL4a2DDuGZrE8iHLBNnjPm7vBZCaVHJ27cx7v2KHpHrl,,2,,2,KANAL_10,,
01JH628AEGK8FAHXVDTA4VS6DK,Jo edhe Drenica mos me përkrah kta veq le të bin në kanop,0,2025-01-09 17:37:06+00:00,"Krasniqi ka thënë se me Bedri Hamzën si kryeministër, “Kosova do jetë më e fortë.”",https://www.facebook.com/nacionalecom/posts/pfbid0zWofdsKSmRQnpTLxsu2fQMmJX28gJzqn3WwSnEuJSN1cR4X9n7XQ82MCdSKYvKjPl?comment_id=1055529929592539,https://www.facebook.com/nacionalecom/posts/pfbid034YQP7gX1SKmsceXa6H3rbbFVda4SjLL1xCdMpYQe7HyXUJhASGzFEKG9Ec4Nr1cNl,,2,,2,NACIONALE,,
01JH62C4GR070XFVQTSPXPQQ6V,Ldk,2,2025-01-09 17:39:11+00:00," Raport - “Bëhu ndryshimi” i LDK-së apo “Cep më cep” i VV-së – Kush fiton?

",https://www.facebook.com/Kanal10.live/posts/pfbid02XbyPgt7DEjFPwSukAAAGf8MBZ6o6u1mKuNtBE6eJnmb2Whe3Hunxe4ZybbBVGRqDl?comment_id=1286836265961906,https://www.facebook.com/Kanal10.live/posts/pfbid02XJAsRNokEXr9M7CBPLLgNzFF1i9E66HKjDrHmvXjLT7q27E2WciauBUKC38ru8qSl,,0,,0,KANAL_10,,
01JH62DJDGGAQYND466H0Y9X8Q,✌️✌️✌️,0,2025-01-09 17:39:58+00:00,"“VV-ja e sulmon LDK-në sepse shumicën e elektoratit e ka nga ajo parti” – Shala: E sheh si rrezik 

#kanal10 #adresa",https://www.facebook.com/Kanal10.live/videos/3965556597098898/?comment_id=1358015162285179,https://www.facebook.com/Kanal10.live/videos/3965556597098898/,,0,,0,KANAL_10,,
01JH630FWGBAR0TDT2KSE2KZ0J,Pdk,0,2025-01-09 17:50:18+00:00, Raport - “Bëhu ndryshimi” i LDK-së apo “Cep më cep” i VV-së – Kush fiton? - 09.01.2025,https://www.facebook.com/Kanal10.live/posts/pfbid02zQ9CP3jvsBesS9Fx2ppxvGeSb1xw6btRPBpzAtXQvGhHANQbcXG35zLfC7mtZRXcl?comment_id=1114880106566470,https://www.facebook.com/Kanal10.live/posts/pfbid0vYhVCNp71g4gtiwt6v5QVboQpTcx659HD2YBPvz1DCbbbXTaGxSsZNFc6bo3fXCnl,,0,,0,KANAL_10,,
01JH63WGC0DQC51WMQQTDT3FBB,Aj qe nuk i pergjigjet ligjit nuk e meriton te jet ne instucjonet shtetit,0,2025-01-09 18:05:36+00:00,"A po i shpall ""luftë"" kryeministri organit të lartë të drejtësisë?",https://www.facebook.com/nacionalecom/posts/pfbid0ThagbySaA5og8GzVycTghwch2BHKPERxSjzRPKaFWPt68T7zLmzghsLjwUMsDbbxl?comment_id=521358016902142,https://www.facebook.com/nacionalecom/posts/pfbid0ThagbySaA5og8GzVycTghwch2BHKPERxSjzRPKaFWPt68T7zLmzghsLjwUMsDbbxl,,0,,0,NACIONALE,,
01JH63XAQR6M11NWXN4ZPA1TAC,Harrone ju ldk me fitu,5,2025-01-09 18:06:03+00:00,"“Qytetarët janë të etur për ndryshim, s'po më pritet deri më 9 shkurt”, Fadil Aliu pret fitoren bindëse të LDK-së ",https://www.facebook.com/Kanal10.live/videos/1770407057068845/?comment_id=3655960261217255,https://www.facebook.com/Kanal10.live/videos/1770407057068845/,,0,,0,KANAL_10,,
01JH642MN8PWYFBSZE30MFHYXN,Ke me u zhgënjy shumë,3,2025-01-09 18:08:57+00:00,"“Qytetarët janë të etur për ndryshim, s'po më pritet deri më 9 shkurt”, Fadil Aliu pret fitoren bindëse të LDK-së ",https://www.facebook.com/Kanal10.live/videos/1770407057068845/?comment_id=1163321532027620,https://www.facebook.com/Kanal10.live/videos/1770407057068845/,,0,,0,KANAL_10,,
01JH644CAGEJ5GCPFPYWCKGVSG,"Jo, jo. Gabim. I ftoj media ta bojkojne kampanjen e VV-se dhe reklamat e saj edhe nese ata qenefa paguajn.",0,2025-01-09 18:09:54+00:00,"""E ftojmë Lëvizjen Vetëvendosje që ta rishqyrtojë pozicionin e saj dhe t’u ofrojë mediave qasje të barabartë në fushatë.""",https://www.facebook.com/nacionalecom/posts/pfbid0QwG6eTVRK6S92ydMeDtQX4zsTsL8vnRNBTQ9b1wmqAw51b1irM7kssQUebmmntsal?comment_id=943602464028342,https://www.facebook.com/nacionalecom/posts/pfbid02UUuHZd7nAC6frozFAEXCdr6VNSFWtd6MXQgBvWDr5zTD9ZMpQu1Hiv53VhM5sfVCl,,0,,0,NACIONALE,,
01JH64CE4GDHKTFHJAR6QVX8P0,Albin kurti duhet me qen me i Vemendshme,0,2025-01-09 18:14:18+00:00,"Aliu nga LDK kritikon Qeverinë Kurti: Tragjedi kombëtare, s’ka bërë asgjë këto 4 vite /VIDEO",https://www.facebook.com/Kanal10.live/posts/pfbid02JNt4sLrENRZFA7gWb3ERrohcWViYvv5QuwsKuNuQ47vosaFeeRcH5aJfpz4NUh7Ll?comment_id=986701586661385,https://www.facebook.com/Kanal10.live/posts/pfbid0EXSMgfvQWrjKkVdTHKWPnPL4a2DDuGZrE8iHLBNnjPm7vBZCaVHJ27cx7v2KHpHrl,,0,,0,KANAL_10,,
01JH64QRE81ZZVM5PXE2JHJ5P2,https://nacionale.com/politike/interviste-hamza-une-do-ta-udheheq-qeverine-e-ardhshme-pagat-dhe-pensionet-do-ti-rris-ne-vitin-e-pare,0,2025-01-09 18:20:29+00:00,"Intervistë | Hamza: Unë do ta udhëheq qeverinë e ardhshme, pagat dhe pensionet do t'i rris në vitin e parë

Deklaratat e plota në koment:",https://www.facebook.com/nacionalecom/posts/pfbid0egAgQZRyTzG7Uv3z71tdVJsmmcteH78ss6P4PAHNTLPW3dFvDXUd6Acu3sLjHM2xl?comment_id=1754354075419673,https://www.facebook.com/nacionalecom/posts/923912416591111,,0,,0,NACIONALE,,
01JH64TEC8W3SS7WH8MBWB3F9W,Po kysmet.,0,2025-01-09 18:21:57+00:00,"Intervistë | Hamza: Unë do ta udhëheq qeverinë e ardhshme, pagat dhe pensionet do t'i rris në vitin e parë

Deklaratat e plota në koment:",https://www.facebook.com/nacionalecom/posts/pfbid0egAgQZRyTzG7Uv3z71tdVJsmmcteH78ss6P4PAHNTLPW3dFvDXUd6Acu3sLjHM2xl?comment_id=2102463580211325,https://www.facebook.com/nacionalecom/posts/923912416591111,,1,,1,NACIONALE,,
01JH64Z9N0CZA7SMZAW7TVP003,Ldk 124,1,2025-01-09 18:24:36+00:00," Raport - “Bëhu ndryshimi” i LDK-së apo “Cep më cep” i VV-së – Kush fiton?

",https://www.facebook.com/Kanal10.live/posts/pfbid02XbyPgt7DEjFPwSukAAAGf8MBZ6o6u1mKuNtBE6eJnmb2Whe3Hunxe4ZybbBVGRqDl?comment_id=888233879864132,https://www.facebook.com/Kanal10.live/posts/pfbid02XJAsRNokEXr9M7CBPLLgNzFF1i9E66HKjDrHmvXjLT7q27E2WciauBUKC38ru8qSl,,0,,0,KANAL_10,,
01JH654EP8H6RJRKZEWS1ZPEF4,Ka e pret fusnoten e Edites se nashta dalin mate hijshem,0,2025-01-09 18:27:25+00:00,Ajo e përmendi edhe ikjen nga Kuvendi e nga Prokuroria.,https://www.facebook.com/nacionalecom/posts/pfbid02LqcsdTvmb3RmeF1zo3mMxwFuZCwBB7pauXJH2M3rPzGu5X58zbW6tBh8AvGjKRwMl?comment_id=1257566415346261,https://www.facebook.com/nacionalecom/posts/pfbid0GzBASnzwjeKp2Js3o52sphK4vH8241fZNGmsKnwSH4zrMMcr7jidHArKJWX7VsWRl,,0,,0,NACIONALE,,
01JH65JPR01Z88D4TBZBXRCVWD,Sipas ketij duhet ti kishte dhene komumat me shumice serbe!,0,2025-01-09 18:35:12+00:00,"Aliu nga LDK kritikon Qeverinë Kurti: Tragjedi kombëtare, s’ka bërë asgjë këto 4 vite /VIDEO",https://www.facebook.com/Kanal10.live/posts/1026435559526581?comment_id=9259567690790502,https://www.facebook.com/Kanal10.live/posts/pfbid0EXSMgfvQWrjKkVdTHKWPnPL4a2DDuGZrE8iHLBNnjPm7vBZCaVHJ27cx7v2KHpHrl,,0,,0,KANAL_10,,
01JH65JWKG5H9W3AY0HAXPQ50Q,Te na qisaj i thojn rran si keni ba per 20vjet e poj ban tash jo kurr,1,2025-01-09 18:35:18+00:00,"Intervistë | Hamza: Unë do ta udhëheq qeverinë e ardhshme, pagat dhe pensionet do t'i rris në vitin e parë

Deklaratat e plota në koment:",https://www.facebook.com/nacionalecom/posts/pfbid0egAgQZRyTzG7Uv3z71tdVJsmmcteH78ss6P4PAHNTLPW3dFvDXUd6Acu3sLjHM2xl?comment_id=3888913944730200,https://www.facebook.com/nacionalecom/posts/923912416591111,,2,,2,NACIONALE,,
01JH65SW7RY0AEYF7T1M27KT03,kurti   poth   kmndimin   kmnist   ojldkj   qfr  mdmiknjujin   ortdks   sishkvi   qkpr   kakl   edhju   kqrni   vemvjedh   skspjv  imstfa   jvkln   kt   uedhmshku  perpra,0,2025-01-09 18:39:07+00:00,"“Qeveria Kurti ka mendime komuniste, e cila i sheh bizneset si diçka qe duhet me i luftua” - Flet Fadil Aliu nga LDK ",https://www.facebook.com/Kanal10.live/videos/1774147056754204/?comment_id=1151386286499577,https://www.facebook.com/Kanal10.live/videos/1774147056754204/,,2,,2,KANAL_10,,
01JH65ZJVGYNAN530QRS49EE80,"Tash qartet amkademiku
https://www.facebook.com/share/v/14m9zXR42T/",2,2025-01-09 18:42:14+00:00,PZAP nuk ia pranon ankesën VV-së për Listën Serbe,https://www.facebook.com/nacionalecom/posts/pfbid0LiQrQ5NhuZa9bxuBS3QWf1f3e3HEzUyss7eqrJSZyPB4bMUeyrFsW5GnVe1f2LJul?comment_id=1558231924670024,https://www.facebook.com/nacionalecom/posts/pfbid02QG43KF14kkXz3dnHSHwcRhSbXq2dnV86rsFe25Mu2XzYxCXNRgcHmPcTVf6rpBZol,,0,,0,NACIONALE,,
01JH66FFMR82E45281C9FMXRC0,Edhe mu valla spom pritet me ju largu do faca tprishta se na kini lodhe neper kta tv!,2,2025-01-09 18:50:55+00:00,"“Qytetarët janë të etur për ndryshim, s'po më pritet deri më 9 shkurt”, Fadil Aliu pret fitoren bindëse të LDK-së ",https://www.facebook.com/Kanal10.live/videos/1770407057068845/?comment_id=1273204290579079,https://www.facebook.com/Kanal10.live/videos/1770407057068845/,,2,,2,KANAL_10,,
01JH66FPFGA52EVBREB59S1CVF,Shum na ke zhgenjy mimoza,0,2025-01-09 18:51:02+00:00,Kusari-Lila mbledh partinë,https://www.facebook.com/nacionalecom/posts/pfbid0VNqQ5As6N2DSL4qJnToZHzq7SUY3NSzeJWw4aQERAi4eE5hzH15zhgy4Y25oEJDl?comment_id=1318318492449472,https://www.facebook.com/nacionalecom/posts/pfbid025WyYstNRmPR2nZKwJaw6pz4WVzdCRAgiYvqpGa5zEpeL6SfFp7pZ61xgtLSQCQgvl,,2,,2,NACIONALE,,
01JH66H2DR2QT8AHWHTEFYF7J1,Shum na ka zhgenjy vv,0,2025-01-09 18:51:47+00:00,"""E ftojmë Lëvizjen Vetëvendosje që ta rishqyrtojë pozicionin e saj dhe t’u ofrojë mediave qasje të barabartë në fushatë.""",https://www.facebook.com/nacionalecom/posts/pfbid0QwG6eTVRK6S92ydMeDtQX4zsTsL8vnRNBTQ9b1wmqAw51b1irM7kssQUebmmntsal?comment_id=4726532874239362,https://www.facebook.com/nacionalecom/posts/pfbid02UUuHZd7nAC6frozFAEXCdr6VNSFWtd6MXQgBvWDr5zTD9ZMpQu1Hiv53VhM5sfVCl,,2,,2,NACIONALE,,
01JH66KNE09S5SZNCNQY26MBXJ,“Bëhu ndryshimi” LDK 124✌️,0,2025-01-09 18:53:12+00:00, Raport - “Bëhu ndryshimi” i LDK-së apo “Cep më cep” i VV-së – Kush fiton? - 09.01.2025,https://www.facebook.com/Kanal10.live/posts/pfbid02zQ9CP3jvsBesS9Fx2ppxvGeSb1xw6btRPBpzAtXQvGhHANQbcXG35zLfC7mtZRXcl?comment_id=2003725220114691,https://www.facebook.com/Kanal10.live/posts/pfbid0vYhVCNp71g4gtiwt6v5QVboQpTcx659HD2YBPvz1DCbbbXTaGxSsZNFc6bo3fXCnl,,0,,0,KANAL_10,,
01JH6718ZGC5TGCPNTGDH9WHHP,Urime 118 shi vv,1,2025-01-09 19:00:38+00:00,"Rrahman Jasharaj: Qeveria Kurti na nxori si armiq të tyre, por ata vetë janë armiq të Sindikatave",https://www.facebook.com/nacionalevideosofficial/videos/1176177274074446/?comment_id=956055726463664,https://www.facebook.com/nacionalevideosofficial/videos/1176177274074446/,,1,,1,NACIONALE,,
01JH67G8F80Y8BVREG1YEH69DB,Ermal veti qita analista qysh po dojn me i nreq mardhanjet me ameriken kur jan do politikan te opozites ne listen e zez,0,2025-01-09 19:08:49+00:00,"Sonte në Debat Analizë nga ora 20:10 temë diskutimi do të jetë se kë do ta votojë diaspora në zgjedhjet e 9 shkurtit.

Ndërkaq, Vlora Çitaku dhe Arben Mustafa nga PDK-ja përballë analistëve në Debat Plus nga 21:00 flasin për programin e PDK-së dhe temat aktuale në vend.",https://www.facebook.com/dukagjinidebatplus/posts/pfbid02yzzKnr6cD694H52zp9o2XYGuJV1ZP98fLHup9U9xKUsRs7xkY4hChZtR7viP1qa5l?comment_id=978307724116931,https://www.facebook.com/dukagjinidebatplus/posts/pfbid02zB9L5zNM2guHCZ5wRnDYe8sGh7f6ARMB3SnqG5ECL8fEezwL5u833uJ6GMVsR78nl,,0,,0,DEBAT_PLUS,,
01JH67QXK00ZHX5VMW42W4S7PK,Kurr sa te ka shqiptar gjall pdk ldk ne pushtet jo,5,2025-01-09 19:13:00+00:00,A DO TË 'SHEMBET' PUSHTETI I KURTIT NGA BEDRI HAMZA ME 9 SHKURT?,https://www.facebook.com/dukagjinidebatplus/posts/pfbid0yPPSTzxEzXdSsq2xz1PBK2LZXBvDvUzYM3FQagckqJkuFfRMAy6bVTURLw4MBrphl?comment_id=1114662186488433,https://www.facebook.com/dukagjinidebatplus/posts/pfbid0y5avCVemzVAyhoNxRZ2Xj7e1ALeou19m15yeTaVABzttXbVi7gzyLgh7JpVmduSwl,,0,,0,DEBAT_PLUS,,
01JH68ACD8F8TSET8S28NC9T9B,Kysmet mas 9 shkurtit perfundon diktatura e albinit si dhe hajnit me tendera,3,2025-01-09 19:23:05+00:00,A DO TË 'SHEMBET' PUSHTETI I KURTIT NGA BEDRI HAMZA ME 9 SHKURT?,https://www.facebook.com/dukagjinidebatplus/posts/pfbid0yPPSTzxEzXdSsq2xz1PBK2LZXBvDvUzYM3FQagckqJkuFfRMAy6bVTURLw4MBrphl?comment_id=582914098033704,https://www.facebook.com/dukagjinidebatplus/posts/pfbid0y5avCVemzVAyhoNxRZ2Xj7e1ALeou19m15yeTaVABzttXbVi7gzyLgh7JpVmduSwl,,2,,2,DEBAT_PLUS,,
01JH68ER20CDKBS3P26A8YHT5B,Hahahha,1,2025-01-09 19:25:28+00:00,Kryetari i LDK-së me video-mesazh,https://www.facebook.com/nacionalecom/posts/pfbid08riUssosxwZ9Dw7BMo8ZvCkRVXMvrCEARWD1HbH1Kg3x2aDJGmbgYk1P69nfCkN9l?comment_id=3788421331397721,https://www.facebook.com/nacionalecom/posts/923940719921614,,0,,0,NACIONALE,,
01JH690Q88MKD3XP48K9ZEQYP5,Kur jo. Be te baji sekem. Met votua n radh te par ti se njef. Bash hiq historin e. Kosovea. Ti je me neshtetas i. Sserbis,0,2025-01-09 19:35:17+00:00,Kryetari i LDK-së me video-mesazh,https://www.facebook.com/nacionalecom/posts/pfbid08riUssosxwZ9Dw7BMo8ZvCkRVXMvrCEARWD1HbH1Kg3x2aDJGmbgYk1P69nfCkN9l?comment_id=643066261728568,https://www.facebook.com/nacionalecom/posts/923940719921614,,2,,2,NACIONALE,,
01JH691Z9GKX1EDH9TPYFJHJAF,0%,1,2025-01-09 19:35:58+00:00,Kryetari i LDK-së me video-mesazh,https://www.facebook.com/nacionalecom/posts/pfbid08riUssosxwZ9Dw7BMo8ZvCkRVXMvrCEARWD1HbH1Kg3x2aDJGmbgYk1P69nfCkN9l?comment_id=565408719656540,https://www.facebook.com/nacionalecom/posts/923940719921614,,0,,0,NACIONALE,,
01JH692CZ0JM89VE4B7AWQRVQW,"Ndryshim ka ndodh me Albin Kurtin, ju patem ne pushtet her ne kualicion me PDK her me AAK her sbashku edhe me listen serbe! Zv. Kryeministrin dhe ministrin e bujqesise e ka pas lista serbe me LDK-n paramendo!!!!!!!",2,2025-01-09 19:36:12+00:00,"“Qytetarët janë të etur për ndryshim, s'po më pritet deri më 9 shkurt”, Fadil Aliu pret fitoren bindëse të LDK-së ",https://www.facebook.com/Kanal10.live/videos/1770407057068845/?comment_id=952142073080504,https://www.facebook.com/Kanal10.live/videos/1770407057068845/,,0,,0,KANAL_10,,
01JH6974ARJ8AHBD3CEWJWD2BZ,Pdk deshte me than o hut!,0,2025-01-09 19:38:47+00:00,Kryetari i LDK-së me video-mesazh,https://www.facebook.com/nacionalecom/posts/pfbid08riUssosxwZ9Dw7BMo8ZvCkRVXMvrCEARWD1HbH1Kg3x2aDJGmbgYk1P69nfCkN9l?comment_id=1567632553729686,https://www.facebook.com/nacionalecom/posts/923940719921614,,0,,0,NACIONALE,,
01JH6980N0PZGNTKWV0PZ1NRWX,Jo harroe valla mergata 90% jan me Albinin,0,2025-01-09 19:39:16+00:00,Kryetari i LDK-së me video-mesazh,https://www.facebook.com/nacionalecom/posts/pfbid08riUssosxwZ9Dw7BMo8ZvCkRVXMvrCEARWD1HbH1Kg3x2aDJGmbgYk1P69nfCkN9l?comment_id=792544549729320,https://www.facebook.com/nacionalecom/posts/923940719921614,,0,,0,NACIONALE,,
01JH698DB81M1J91B8YHEZA333,Ka me shem bili e me shkarravit binshum vv e  dreqit,1,2025-01-09 19:39:29+00:00,A DO TË 'SHEMBET' PUSHTETI I KURTIT NGA BEDRI HAMZA ME 9 SHKURT?,https://www.facebook.com/dukagjinidebatplus/posts/pfbid0yPPSTzxEzXdSsq2xz1PBK2LZXBvDvUzYM3FQagckqJkuFfRMAy6bVTURLw4MBrphl?comment_id=985361123642272,https://www.facebook.com/dukagjinidebatplus/posts/pfbid0y5avCVemzVAyhoNxRZ2Xj7e1ALeou19m15yeTaVABzttXbVi7gzyLgh7JpVmduSwl,,2,,2,DEBAT_PLUS,,
01JH69AFR8Z656XR4W8BSJSB6S,Do timerr bolet e dashit,0,2025-01-09 19:40:37+00:00,Kryetari i LDK-së me video-mesazh,https://www.facebook.com/nacionalecom/posts/pfbid08riUssosxwZ9Dw7BMo8ZvCkRVXMvrCEARWD1HbH1Kg3x2aDJGmbgYk1P69nfCkN9l?comment_id=647034621096529,https://www.facebook.com/nacionalecom/posts/923940719921614,,2,,2,NACIONALE,,
01JH69BB38B8S9A8A9TF58P4F9,Respekte te veqanta PDK fitore,0,2025-01-09 19:41:05+00:00,"Krasniqi ka thënë se me Bedri Hamzën si kryeministër, “Kosova do jetë më e fortë.”",https://www.facebook.com/nacionalecom/posts/pfbid0zWofdsKSmRQnpTLxsu2fQMmJX28gJzqn3WwSnEuJSN1cR4X9n7XQ82MCdSKYvKjPl?comment_id=637554565276469,https://www.facebook.com/nacionalecom/posts/pfbid034YQP7gX1SKmsceXa6H3rbbFVda4SjLL1xCdMpYQe7HyXUJhASGzFEKG9Ec4Nr1cNl,,1,,1,NACIONALE,,
01JH69D9K84GF56XMF5M6FVSA1,"Une jam ne diaspor,do te vije personalisht me votu ne  Kosove edhe ate per PDK-ën❤️",1,2025-01-09 19:42:09+00:00,"Sonte në Debat Analizë nga ora 20:10 temë diskutimi do të jetë se kë do ta votojë diaspora në zgjedhjet e 9 shkurtit.

Ndërkaq, Vlora Çitaku dhe Arben Mustafa nga PDK-ja përballë analistëve në Debat Plus nga 21:00 flasin për programin e PDK-së dhe temat aktuale në vend.",https://www.facebook.com/dukagjinidebatplus/posts/pfbid02yzzKnr6cD694H52zp9o2XYGuJV1ZP98fLHup9U9xKUsRs7xkY4hChZtR7viP1qa5l?comment_id=1112936843952232,https://www.facebook.com/dukagjinidebatplus/posts/pfbid02zB9L5zNM2guHCZ5wRnDYe8sGh7f6ARMB3SnqG5ECL8fEezwL5u833uJ6GMVsR78nl,,0,,0,DEBAT_PLUS,,
01JH69JNF8T3TVD9Z0PGZ53X35,Ae kom blloku ket program en tv dellete,1,2025-01-09 19:45:05+00:00,"Sonte në Debat Analizë nga ora 20:10 temë diskutimi do të jetë se kë do ta votojë diaspora në zgjedhjet e 9 shkurtit.

Ndërkaq, Vlora Çitaku dhe Arben Mustafa nga PDK-ja përballë analistëve në Debat Plus nga 21:00 flasin për programin e PDK-së dhe temat aktuale në vend.",https://www.facebook.com/dukagjinidebatplus/posts/pfbid02yzzKnr6cD694H52zp9o2XYGuJV1ZP98fLHup9U9xKUsRs7xkY4hChZtR7viP1qa5l?comment_id=900810295546725,https://www.facebook.com/dukagjinidebatplus/posts/pfbid02zB9L5zNM2guHCZ5wRnDYe8sGh7f6ARMB3SnqG5ECL8fEezwL5u833uJ6GMVsR78nl,,0,,0,DEBAT_PLUS,,
01JH6A5B48YX7567SHT2HBPJ2M,A po mundeni me ngern kafshate ore hajna,0,2025-01-09 19:55:17+00:00,Shefi i grupit parlamentar të LDK-së,https://www.facebook.com/nacionalecom/posts/pfbid031gd8tW7KrJdaczKiC2stCHHtRk5myYvrLnQx4pkQQtxqsUFXjwVB4cx7uzdFbrNXl?comment_id=2082359782205310,https://www.facebook.com/nacionalecom/posts/923951363253883,,2,,2,NACIONALE,,
